,0,1,3
0,Current PE Ratio (Annualised),19.66,BALI
1,Current PE Ratio (TTM),20.50,BALI
2,Forward PE Ratio,-,BALI
3,IHSG PE Ratio TTM (Median),8.47,BALI
4,Earnings Yield (TTM)(%),4.88%,BALI
5,Current Price to Sales (TTM),4.33,BALI
6,Current Price to Book Value,1.73,BALI
7,Current Price To Cashflow (TTM),0.42,BALI
8,Current Price To Free Cashflow (TTM),0.42,BALI
9,EV to EBIT (TTM),12.93,BALI
10,PEG Ratio,0.17,BALI
11,PEG Ratio (3yr),0.40,BALI
12,PEG (Forward),-,BALI
