,0,1,3
0,Current PE Ratio (Annualised),32.03,BPII
1,Current PE Ratio (TTM),30.00,BPII
2,Forward PE Ratio,-,BPII
3,IHSG PE Ratio TTM (Median),8.47,BPII
4,Earnings Yield (TTM)(%),3.33%,BPII
5,Current Price to Sales (TTM),4.21,BPII
6,Current Price to Book Value,3.99,BPII
7,Current Price To Cashflow (TTM),3.10,BPII
8,Current Price To Free Cashflow (TTM),3.11,BPII
9,EV to EBIT (TTM),23.30,BPII
10,PEG Ratio,0.86,BPII
11,PEG Ratio (3yr),3.13,BPII
12,PEG (Forward),-,BPII
