,0,1,3
0,Current PE Ratio (Annualised),-4.81,LEAD
1,Current PE Ratio (TTM),-6.16,LEAD
2,Forward PE Ratio,-,LEAD
3,IHSG PE Ratio TTM (Median),8.47,LEAD
4,Earnings Yield (TTM)(%),-16.23%,LEAD
5,Current Price to Sales (TTM),0.52,LEAD
6,Current Price to Book Value,0.43,LEAD
7,Current Price To Cashflow (TTM),0.02,LEAD
8,Current Price To Free Cashflow (TTM),0.02,LEAD
9,EV to EBIT (TTM),141.51,LEAD
10,PEG Ratio,-,LEAD
11,PEG Ratio (3yr),-,LEAD
12,PEG (Forward),-,LEAD
