,0,1,3
0,Current PE Ratio (Annualised),12.87,MTLA
1,Current PE Ratio (TTM),7.15,MTLA
2,Forward PE Ratio,-,MTLA
3,IHSG PE Ratio TTM (Median),8.47,MTLA
4,Earnings Yield (TTM)(%),13.98%,MTLA
5,Current Price to Sales (TTM),2.15,MTLA
6,Current Price to Book Value,0.67,MTLA
7,Current Price To Cashflow (TTM),0.15,MTLA
8,Current Price To Free Cashflow (TTM),0.15,MTLA
9,EV to EBIT (TTM),8.70,MTLA
10,PEG Ratio,0.20,MTLA
11,PEG Ratio (3yr),-0.87,MTLA
12,PEG (Forward),-,MTLA
