,0,1,3
0,Current PE Ratio (Annualised),3.69,AMFG
1,Current PE Ratio (TTM),4.02,AMFG
2,Forward PE Ratio,-,AMFG
3,IHSG PE Ratio TTM (Median),8.47,AMFG
4,Earnings Yield (TTM)(%),24.89%,AMFG
5,Current Price to Sales (TTM),0.50,AMFG
6,Current Price to Book Value,0.71,AMFG
7,Current Price To Cashflow (TTM),2.35,AMFG
8,Current Price To Free Cashflow (TTM),2.35,AMFG
9,EV to EBIT (TTM),6.89,AMFG
10,PEG Ratio,0.02,AMFG
11,PEG Ratio (3yr),0.02,AMFG
12,PEG (Forward),-,AMFG
