,0,1,3
0,Current PE Ratio (Annualised),4.94,NISP
1,Current PE Ratio (TTM),6.04,NISP
2,Forward PE Ratio,-,NISP
3,IHSG PE Ratio TTM (Median),8.47,NISP
4,Earnings Yield (TTM)(%),16.55%,NISP
5,Current Price to Sales (TTM),1.42,NISP
6,Current Price to Book Value,0.50,NISP
7,Current Price To Cashflow (TTM),0.28,NISP
8,Current Price To Free Cashflow (TTM),0.28,NISP
9,EV to EBIT (TTM),4.91,NISP
10,PEG Ratio,0.30,NISP
11,PEG Ratio (3yr),-3.97,NISP
12,PEG (Forward),-,NISP
