,0,1,3
0,Current PE Ratio (Annualised),-39.05,NETV
1,Current PE Ratio (TTM),-,NETV
2,Forward PE Ratio,-,NETV
3,IHSG PE Ratio TTM (Median),-,NETV
4,Earnings Yield (TTM)(%),-,NETV
5,Current Price to Sales (TTM),-,NETV
6,Current Price to Book Value,93.94,NETV
7,Current Price To Cashflow (TTM),0.11,NETV
8,Current Price To Free Cashflow (TTM),0.11,NETV
9,EV to EBIT (TTM),-,NETV
10,PEG Ratio,-,NETV
11,PEG Ratio (3yr),-,NETV
12,PEG (Forward),-,NETV
