,0,1,3
0,Current PE Ratio (Annualised),-1.00,TIRT
1,Current PE Ratio (TTM),-0.99,TIRT
2,Forward PE Ratio,-,TIRT
3,IHSG PE Ratio TTM (Median),8.47,TIRT
4,Earnings Yield (TTM)(%),-101.34%,TIRT
5,Current Price to Sales (TTM),14.08,TIRT
6,Current Price to Book Value,-0.10,TIRT
7,Current Price To Cashflow (TTM),0.02,TIRT
8,Current Price To Free Cashflow (TTM),0.02,TIRT
9,EV to EBIT (TTM),-16.81,TIRT
10,PEG Ratio,-0.01,TIRT
11,PEG Ratio (3yr),-0.02,TIRT
12,PEG (Forward),-,TIRT
