,0,1,3
0,Current PE Ratio (Annualised),5.75,TSPC
1,Current PE Ratio (TTM),7.71,TSPC
2,Forward PE Ratio,-,TSPC
3,IHSG PE Ratio TTM (Median),8.47,TSPC
4,Earnings Yield (TTM)(%),12.97%,TSPC
5,Current Price to Sales (TTM),0.54,TSPC
6,Current Price to Book Value,0.92,TSPC
7,Current Price To Cashflow (TTM),0.54,TSPC
8,Current Price To Free Cashflow (TTM),0.54,TSPC
9,EV to EBIT (TTM),4.76,TSPC
10,PEG Ratio,1.78,TSPC
11,PEG Ratio (3yr),0.45,TSPC
12,PEG (Forward),-,TSPC
