,0,1,3
0,Current PE Ratio (Annualised),138.44,IKAN
1,Current PE Ratio (TTM),38.27,IKAN
2,Forward PE Ratio,-,IKAN
3,IHSG PE Ratio TTM (Median),8.47,IKAN
4,Earnings Yield (TTM)(%),2.61%,IKAN
5,Current Price to Sales (TTM),0.54,IKAN
6,Current Price to Book Value,0.88,IKAN
7,Current Price To Cashflow (TTM),0.03,IKAN
8,Current Price To Free Cashflow (TTM),0.03,IKAN
9,EV to EBIT (TTM),23.33,IKAN
10,PEG Ratio,0.15,IKAN
11,PEG Ratio (3yr),-,IKAN
12,PEG (Forward),-,IKAN
