,0,1,3
0,Current PE Ratio (Annualised),4.48,AKSI
1,Current PE Ratio (TTM),10.76,AKSI
2,Forward PE Ratio,-,AKSI
3,IHSG PE Ratio TTM (Median),8.47,AKSI
4,Earnings Yield (TTM)(%),9.30%,AKSI
5,Current Price to Sales (TTM),0.46,AKSI
6,Current Price to Book Value,1.39,AKSI
7,Current Price To Cashflow (TTM),0.11,AKSI
8,Current Price To Free Cashflow (TTM),0.11,AKSI
9,EV to EBIT (TTM),8.96,AKSI
10,PEG Ratio,0.02,AKSI
11,PEG Ratio (3yr),-3.67,AKSI
12,PEG (Forward),-,AKSI
