,0,1,3
0,Current PE Ratio (Annualised),-13.58,BATA
1,Current PE Ratio (TTM),-19.84,BATA
2,Forward PE Ratio,-,BATA
3,IHSG PE Ratio TTM (Median),8.47,BATA
4,Earnings Yield (TTM)(%),-5.04%,BATA
5,Current Price to Sales (TTM),1.54,BATA
6,Current Price to Book Value,1.76,BATA
7,Current Price To Cashflow (TTM),0.22,BATA
8,Current Price To Free Cashflow (TTM),0.22,BATA
9,EV to EBIT (TTM),-13.68,BATA
10,PEG Ratio,-0.28,BATA
11,PEG Ratio (3yr),-,BATA
12,PEG (Forward),-,BATA
