,0,1,3
0,Current PE Ratio (Annualised),14.48,GWSA
1,Current PE Ratio (TTM),43.99,GWSA
2,Forward PE Ratio,-,GWSA
3,IHSG PE Ratio TTM (Median),8.47,GWSA
4,Earnings Yield (TTM)(%),2.27%,GWSA
5,Current Price to Sales (TTM),27.92,GWSA
6,Current Price to Book Value,0.17,GWSA
7,Current Price To Cashflow (TTM),0.06,GWSA
8,Current Price To Free Cashflow (TTM),0.06,GWSA
9,EV to EBIT (TTM),-29.65,GWSA
10,PEG Ratio,0.31,GWSA
11,PEG Ratio (3yr),-0.83,GWSA
12,PEG (Forward),-,GWSA
