,0,1,3
0,Current PE Ratio (Annualised),13.10,FORZ
1,Current PE Ratio (TTM),7.87,FORZ
2,Forward PE Ratio,-,FORZ
3,IHSG PE Ratio TTM (Median),8.47,FORZ
4,Earnings Yield (TTM)(%),12.70%,FORZ
5,Current Price to Sales (TTM),1.62,FORZ
6,Current Price to Book Value,0.34,FORZ
7,Current Price To Cashflow (TTM),-83.99,FORZ
8,Current Price To Free Cashflow (TTM),-67.66,FORZ
9,EV to EBIT (TTM),40.84,FORZ
10,PEG Ratio,-0.17,FORZ
11,PEG Ratio (3yr),-0.15,FORZ
12,PEG (Forward),-,FORZ
