,0,1,3
0,Current PE Ratio (Annualised),35.55,MMLP
1,Current PE Ratio (TTM),17.81,MMLP
2,Forward PE Ratio,-,MMLP
3,IHSG PE Ratio TTM (Median),8.47,MMLP
4,Earnings Yield (TTM)(%),5.61%,MMLP
5,Current Price to Sales (TTM),10.51,MMLP
6,Current Price to Book Value,0.82,MMLP
7,Current Price To Cashflow (TTM),0.20,MMLP
8,Current Price To Free Cashflow (TTM),0.20,MMLP
9,EV to EBIT (TTM),26.07,MMLP
10,PEG Ratio,0.08,MMLP
11,PEG Ratio (3yr),-5.27,MMLP
12,PEG (Forward),-,MMLP
