,0,1,3
0,Current PE Ratio (Annualised),-6.83,CTTH
1,Current PE Ratio (TTM),-4.05,CTTH
2,Forward PE Ratio,-,CTTH
3,IHSG PE Ratio TTM (Median),8.47,CTTH
4,Earnings Yield (TTM)(%),-24.71%,CTTH
5,Current Price to Sales (TTM),0.66,CTTH
6,Current Price to Book Value,0.30,CTTH
7,Current Price To Cashflow (TTM),0.02,CTTH
8,Current Price To Free Cashflow (TTM),0.02,CTTH
9,EV to EBIT (TTM),-172.87,CTTH
10,PEG Ratio,-0.09,CTTH
11,PEG Ratio (3yr),-0.23,CTTH
12,PEG (Forward),-,CTTH
