,0,1,3
0,Current PE Ratio (Annualised),6.46,OILS
1,Current PE Ratio (TTM),-,OILS
2,Forward PE Ratio,-,OILS
3,IHSG PE Ratio TTM (Median),-,OILS
4,Earnings Yield (TTM)(%),-,OILS
5,Current Price to Sales (TTM),-,OILS
6,Current Price to Book Value,1.17,OILS
7,Current Price To Cashflow (TTM),0.08,OILS
8,Current Price To Free Cashflow (TTM),0.08,OILS
9,EV to EBIT (TTM),-,OILS
10,PEG Ratio,-,OILS
11,PEG Ratio (3yr),-,OILS
12,PEG (Forward),-,OILS
