,0,1,3
0,Current PE Ratio (Annualised),16.93,TLKM
1,Current PE Ratio (TTM),17.59,TLKM
2,Forward PE Ratio,16.42,TLKM
3,IHSG PE Ratio TTM (Median),8.47,TLKM
4,Earnings Yield (TTM)(%),5.68%,TLKM
5,Current Price to Sales (TTM),3.09,TLKM
6,Current Price to Book Value,3.75,TLKM
7,Current Price To Cashflow (TTM),1.79,TLKM
8,Current Price To Free Cashflow (TTM),1.79,TLKM
9,EV to EBIT (TTM),10.50,TLKM
10,PEG Ratio,0.93,TLKM
11,PEG Ratio (3yr),1.58,TLKM
12,PEG (Forward),3.29,TLKM
