,0,1,3
0,Current PE Ratio (Annualised),30.87,APIC
1,Current PE Ratio (TTM),105.85,APIC
2,Forward PE Ratio,-,APIC
3,IHSG PE Ratio TTM (Median),8.47,APIC
4,Earnings Yield (TTM)(%),0.94%,APIC
5,Current Price to Sales (TTM),5.54,APIC
6,Current Price to Book Value,6.20,APIC
7,Current Price To Cashflow (TTM),0.44,APIC
8,Current Price To Free Cashflow (TTM),0.44,APIC
9,EV to EBIT (TTM),73.05,APIC
10,PEG Ratio,-5.76,APIC
11,PEG Ratio (3yr),7.82,APIC
12,PEG (Forward),-,APIC
