,0,1,3
0,Current PE Ratio (Annualised),-26.16,SWAT
1,Current PE Ratio (TTM),-3.29,SWAT
2,Forward PE Ratio,-,SWAT
3,IHSG PE Ratio TTM (Median),8.47,SWAT
4,Earnings Yield (TTM)(%),-30.42%,SWAT
5,Current Price to Sales (TTM),0.81,SWAT
6,Current Price to Book Value,0.85,SWAT
7,Current Price To Cashflow (TTM),0.03,SWAT
8,Current Price To Free Cashflow (TTM),0.03,SWAT
9,EV to EBIT (TTM),-12.87,SWAT
10,PEG Ratio,-,SWAT
11,PEG Ratio (3yr),-0.02,SWAT
12,PEG (Forward),-,SWAT
