,0,1,3
0,Current PE Ratio (Annualised),4.21,INKP
1,Current PE Ratio (TTM),5.31,INKP
2,Forward PE Ratio,-,INKP
3,IHSG PE Ratio TTM (Median),8.47,INKP
4,Earnings Yield (TTM)(%),18.82%,INKP
5,Current Price to Sales (TTM),0.81,INKP
6,Current Price to Book Value,0.60,INKP
7,Current Price To Cashflow (TTM),3.06,INKP
8,Current Price To Free Cashflow (TTM),3.07,INKP
9,EV to EBIT (TTM),5.52,INKP
10,PEG Ratio,0.06,INKP
11,PEG Ratio (3yr),-1.31,INKP
12,PEG (Forward),-,INKP
