,0,1,3
0,Current PE Ratio (Annualised),26.65,FASW
1,Current PE Ratio (TTM),27.73,FASW
2,Forward PE Ratio,-,FASW
3,IHSG PE Ratio TTM (Median),8.47,FASW
4,Earnings Yield (TTM)(%),3.61%,FASW
5,Current Price to Sales (TTM),1.26,FASW
6,Current Price to Book Value,3.16,FASW
7,Current Price To Cashflow (TTM),2.55,FASW
8,Current Price To Free Cashflow (TTM),2.56,FASW
9,EV to EBIT (TTM),21.69,FASW
10,PEG Ratio,0.37,FASW
11,PEG Ratio (3yr),-1.15,FASW
12,PEG (Forward),-,FASW
