,0,1,3
0,Current PE Ratio (Annualised),-203.75,TARA
1,Current PE Ratio (TTM),29.13,TARA
2,Forward PE Ratio,-,TARA
3,IHSG PE Ratio TTM (Median),8.47,TARA
4,Earnings Yield (TTM)(%),3.43%,TARA
5,Current Price to Sales (TTM),12.28,TARA
6,Current Price to Book Value,0.48,TARA
7,Current Price To Cashflow (TTM),0.02,TARA
8,Current Price To Free Cashflow (TTM),0.02,TARA
9,EV to EBIT (TTM),27.07,TARA
10,PEG Ratio,0.11,TARA
11,PEG Ratio (3yr),0.12,TARA
12,PEG (Forward),-,TARA
