,0,1,3
0,Current PE Ratio (Annualised),5.57,SRTG
1,Current PE Ratio (TTM),2.86,SRTG
2,Forward PE Ratio,22.72,SRTG
3,IHSG PE Ratio TTM (Median),8.47,SRTG
4,Earnings Yield (TTM)(%),35.02%,SRTG
5,Current Price to Sales (TTM),2.58,SRTG
6,Current Price to Book Value,0.63,SRTG
7,Current Price To Cashflow (TTM),1.07,SRTG
8,Current Price To Free Cashflow (TTM),1.07,SRTG
9,EV to EBIT (TTM),2.47,SRTG
10,PEG Ratio,-0.07,SRTG
11,PEG Ratio (3yr),-0.41,SRTG
12,PEG (Forward),-0.03,SRTG
