,0,1,3
0,Current PE Ratio (Annualised),-0.96,SIMA
1,Current PE Ratio (TTM),-0.70,SIMA
2,Forward PE Ratio,-,SIMA
3,IHSG PE Ratio TTM (Median),8.47,SIMA
4,Earnings Yield (TTM)(%),-143.49%,SIMA
5,Current Price to Sales (TTM),6.27,SIMA
6,Current Price to Book Value,-11.04,SIMA
7,Current Price To Cashflow (TTM),0.02,SIMA
8,Current Price To Free Cashflow (TTM),0.02,SIMA
9,EV to EBIT (TTM),-190.75,SIMA
10,PEG Ratio,-,SIMA
11,PEG Ratio (3yr),-,SIMA
12,PEG (Forward),-,SIMA
