,0,1,3
0,Current PE Ratio (Annualised),5.77,SDPC
1,Current PE Ratio (TTM),7.95,SDPC
2,Forward PE Ratio,-,SDPC
3,IHSG PE Ratio TTM (Median),8.47,SDPC
4,Earnings Yield (TTM)(%),12.57%,SDPC
5,Current Price to Sales (TTM),0.05,SDPC
6,Current Price to Book Value,0.64,SDPC
7,Current Price To Cashflow (TTM),0.05,SDPC
8,Current Price To Free Cashflow (TTM),0.05,SDPC
9,EV to EBIT (TTM),8.85,SDPC
10,PEG Ratio,0.03,SDPC
11,PEG Ratio (3yr),-0.38,SDPC
12,PEG (Forward),-,SDPC
