,0,1,3
0,Current PE Ratio (Annualised),24.57,UNIQ
1,Current PE Ratio (TTM),11.79,UNIQ
2,Forward PE Ratio,-,UNIQ
3,IHSG PE Ratio TTM (Median),8.47,UNIQ
4,Earnings Yield (TTM)(%),8.48%,UNIQ
5,Current Price to Sales (TTM),0.53,UNIQ
6,Current Price to Book Value,0.53,UNIQ
7,Current Price To Cashflow (TTM),2.35,UNIQ
8,Current Price To Free Cashflow (TTM),2.97,UNIQ
9,EV to EBIT (TTM),29.26,UNIQ
10,PEG Ratio,-0.04,UNIQ
11,PEG Ratio (3yr),-,UNIQ
12,PEG (Forward),-,UNIQ
