,0,1,3
0,Current PE Ratio (Annualised),-10.64,HRME
1,Current PE Ratio (TTM),-10.89,HRME
2,Forward PE Ratio,-,HRME
3,IHSG PE Ratio TTM (Median),8.47,HRME
4,Earnings Yield (TTM)(%),-9.18%,HRME
5,Current Price to Sales (TTM),4.34,HRME
6,Current Price to Book Value,0.49,HRME
7,Current Price To Cashflow (TTM),12.23,HRME
8,Current Price To Free Cashflow (TTM),27.01,HRME
9,EV to EBIT (TTM),-47.41,HRME
10,PEG Ratio,-,HRME
11,PEG Ratio (3yr),-6.02,HRME
12,PEG (Forward),-,HRME
