,0,1,3
0,Current PE Ratio (Annualised),5.09,GEMS
1,Current PE Ratio (TTM),7.16,GEMS
2,Forward PE Ratio,-,GEMS
3,IHSG PE Ratio TTM (Median),8.47,GEMS
4,Earnings Yield (TTM)(%),13.98%,GEMS
5,Current Price to Sales (TTM),1.57,GEMS
6,Current Price to Book Value,6.06,GEMS
7,Current Price To Cashflow (TTM),2.60,GEMS
8,Current Price To Free Cashflow (TTM),2.61,GEMS
9,EV to EBIT (TTM),5.17,GEMS
10,PEG Ratio,0.03,GEMS
11,PEG Ratio (3yr),0.14,GEMS
12,PEG (Forward),-,GEMS
