,0,1,3
0,Current PE Ratio (Annualised),28.94,RELI
1,Current PE Ratio (TTM),45.99,RELI
2,Forward PE Ratio,-,RELI
3,IHSG PE Ratio TTM (Median),8.47,RELI
4,Earnings Yield (TTM)(%),2.17%,RELI
5,Current Price to Sales (TTM),16.58,RELI
6,Current Price to Book Value,2.37,RELI
7,Current Price To Cashflow (TTM),0.26,RELI
8,Current Price To Free Cashflow (TTM),0.26,RELI
9,EV to EBIT (TTM),29.92,RELI
10,PEG Ratio,-1.14,RELI
11,PEG Ratio (3yr),3.29,RELI
12,PEG (Forward),-,RELI
