,0,1,3
0,Current PE Ratio (Annualised),75.63,BNBA
1,Current PE Ratio (TTM),116.64,BNBA
2,Forward PE Ratio,-,BNBA
3,IHSG PE Ratio TTM (Median),8.47,BNBA
4,Earnings Yield (TTM)(%),0.86%,BNBA
5,Current Price to Sales (TTM),10.54,BNBA
6,Current Price to Book Value,2.43,BNBA
7,Current Price To Cashflow (TTM),0.78,BNBA
8,Current Price To Free Cashflow (TTM),0.78,BNBA
9,EV to EBIT (TTM),83.17,BNBA
10,PEG Ratio,20.32,BNBA
11,PEG Ratio (3yr),-4.42,BNBA
12,PEG (Forward),-,BNBA
