,0,1,3
0,Current PE Ratio (Annualised),44.27,DEWI
1,Current PE Ratio (TTM),-,DEWI
2,Forward PE Ratio,-,DEWI
3,IHSG PE Ratio TTM (Median),-,DEWI
4,Earnings Yield (TTM)(%),-,DEWI
5,Current Price to Sales (TTM),-,DEWI
6,Current Price to Book Value,3.93,DEWI
7,Current Price To Cashflow (TTM),0.06,DEWI
8,Current Price To Free Cashflow (TTM),0.06,DEWI
9,EV to EBIT (TTM),-,DEWI
10,PEG Ratio,-,DEWI
11,PEG Ratio (3yr),-,DEWI
12,PEG (Forward),-,DEWI
