,0,1,3
0,Current PE Ratio (Annualised),393.31,IKBI
1,Current PE Ratio (TTM),-12.67,IKBI
2,Forward PE Ratio,-,IKBI
3,IHSG PE Ratio TTM (Median),8.47,IKBI
4,Earnings Yield (TTM)(%),-7.89%,IKBI
5,Current Price to Sales (TTM),0.08,IKBI
6,Current Price to Book Value,0.27,IKBI
7,Current Price To Cashflow (TTM),0.08,IKBI
8,Current Price To Free Cashflow (TTM),0.08,IKBI
9,EV to EBIT (TTM),-15.70,IKBI
10,PEG Ratio,-0.20,IKBI
11,PEG Ratio (3yr),-,IKBI
12,PEG (Forward),-,IKBI
