,0,1,3
0,Current PE Ratio (Annualised),108.82,BOGA
1,Current PE Ratio (TTM),142.91,BOGA
2,Forward PE Ratio,-,BOGA
3,IHSG PE Ratio TTM (Median),8.47,BOGA
4,Earnings Yield (TTM)(%),0.70%,BOGA
5,Current Price to Sales (TTM),8.98,BOGA
6,Current Price to Book Value,10.54,BOGA
7,Current Price To Cashflow (TTM),67.26,BOGA
8,Current Price To Free Cashflow (TTM),23.37,BOGA
9,EV to EBIT (TTM),95.56,BOGA
10,PEG Ratio,0.78,BOGA
11,PEG Ratio (3yr),4.32,BOGA
12,PEG (Forward),-,BOGA
