,0,1,3
0,Current PE Ratio (Annualised),24.00,PLIN
1,Current PE Ratio (TTM),17.80,PLIN
2,Forward PE Ratio,-,PLIN
3,IHSG PE Ratio TTM (Median),8.47,PLIN
4,Earnings Yield (TTM)(%),5.62%,PLIN
5,Current Price to Sales (TTM),8.58,PLIN
6,Current Price to Book Value,0.70,PLIN
7,Current Price To Cashflow (TTM),0.84,PLIN
8,Current Price To Free Cashflow (TTM),0.85,PLIN
9,EV to EBIT (TTM),18.16,PLIN
10,PEG Ratio,0.10,PLIN
11,PEG Ratio (3yr),0.58,PLIN
12,PEG (Forward),-,PLIN
