,0,1,3
0,Current PE Ratio (Annualised),-3.11,KPAL
1,Current PE Ratio (TTM),-3.53,KPAL
2,Forward PE Ratio,-,KPAL
3,IHSG PE Ratio TTM (Median),8.47,KPAL
4,Earnings Yield (TTM)(%),-28.34%,KPAL
5,Current Price to Sales (TTM),0.99,KPAL
6,Current Price to Book Value,0.32,KPAL
7,Current Price To Cashflow (TTM),0.02,KPAL
8,Current Price To Free Cashflow (TTM),0.02,KPAL
9,EV to EBIT (TTM),-57.99,KPAL
10,PEG Ratio,-,KPAL
11,PEG Ratio (3yr),-,KPAL
12,PEG (Forward),-,KPAL
