,0,1,3
0,Current PE Ratio (Annualised),-829.86,SKYB
1,Current PE Ratio (TTM),-34.95,SKYB
2,Forward PE Ratio,-,SKYB
3,IHSG PE Ratio TTM (Median),8.47,SKYB
4,Earnings Yield (TTM)(%),-2.86%,SKYB
5,Current Price to Sales (TTM),8.16,SKYB
6,Current Price to Book Value,0.54,SKYB
7,Current Price To Cashflow (TTM),0.02,SKYB
8,Current Price To Free Cashflow (TTM),0.02,SKYB
9,EV to EBIT (TTM),-1.97,SKYB
10,PEG Ratio,-,SKYB
11,PEG Ratio (3yr),-,SKYB
12,PEG (Forward),-,SKYB
