,0,1,3
0,Current PE Ratio (Annualised),2866.64,TECH
1,Current PE Ratio (TTM),1341.96,TECH
2,Forward PE Ratio,-,TECH
3,IHSG PE Ratio TTM (Median),8.47,TECH
4,Earnings Yield (TTM)(%),0.07%,TECH
5,Current Price to Sales (TTM),356.12,TECH
6,Current Price to Book Value,143.62,TECH
7,Current Price To Cashflow (TTM),-1803.72,TECH
8,Current Price To Free Cashflow (TTM),-1506.97,TECH
9,EV to EBIT (TTM),1636.83,TECH
10,PEG Ratio,5.21,TECH
11,PEG Ratio (3yr),-,TECH
12,PEG (Forward),-,TECH
