,0,1,3
0,Current PE Ratio (Annualised),7.29,MDLN
1,Current PE Ratio (TTM),5.00,MDLN
2,Forward PE Ratio,-,MDLN
3,IHSG PE Ratio TTM (Median),8.47,MDLN
4,Earnings Yield (TTM)(%),20.02%,MDLN
5,Current Price to Sales (TTM),0.68,MDLN
6,Current Price to Book Value,0.35,MDLN
7,Current Price To Cashflow (TTM),0.05,MDLN
8,Current Price To Free Cashflow (TTM),0.05,MDLN
9,EV to EBIT (TTM),9.85,MDLN
10,PEG Ratio,0.05,MDLN
11,PEG Ratio (3yr),0.27,MDLN
12,PEG (Forward),-,MDLN
